number,user_id,created_at,updated_at,closed_at,milestone_number,state
44011,48282025,2021-10-13,2021-11-18,2021-10-16,32,closed
44010,17125946,2021-10-13,2021-10-13,2021-10-13,,closed
44009,92428874,2021-10-13,2021-10-13,,,open
44008,8103499,2021-10-13,2021-12-23,,32,open
44001,11877945,2021-10-12,2021-10-16,,,open
44000,8078968,2021-10-12,2021-10-20,,,open
43999,46298009,2021-10-12,2021-10-16,,,open
43997,22431999,2021-10-12,2021-10-15,2021-10-15,86,closed
43996,65635505,2021-10-12,2022-01-20,,,open
43994,34067903,2021-10-12,2021-10-22,2021-10-22,,closed
43993,17341337,2021-10-12,2021-10-13,2021-10-13,,closed
43990,5485577,2021-10-12,2021-10-12,2021-10-12,33,closed
43986,8078968,2021-10-11,2021-12-27,2021-12-27,86,closed
43984,71850263,2021-10-11,2021-10-13,2021-10-11,33,closed
43983,71850263,2021-10-11,2021-10-15,2021-10-15,,closed
43982,10820686,2021-10-11,2021-10-13,2021-10-13,,closed
43979,1066109,2021-10-11,2021-10-16,,,open
43978,6944142,2021-10-11,2021-10-21,,,open
43975,1650523,2021-10-11,2021-10-13,2021-10-13,,closed
43972,12875240,2021-10-11,2021-10-16,,,open
43969,5051346,2021-10-11,2021-10-15,2021-10-12,33,closed
43965,17341337,2021-10-11,2021-10-12,2021-10-11,,closed
43960,17454848,2021-10-10,2021-10-16,2021-10-16,,closed
43959,71850263,2021-10-10,2021-12-26,2021-10-12,86,closed
43957,953992,2021-10-10,2021-10-31,2021-10-31,86,closed
43956,65822493,2021-10-10,2021-10-31,2021-10-31,,closed
43954,71959210,2021-10-10,2021-10-10,2021-10-10,33,closed
43946,3237254,2021-10-09,2021-10-10,2021-10-10,,closed
43944,22431999,2021-10-09,2021-10-13,2021-10-13,86,closed
43941,852409,2021-10-09,2021-10-11,,,open
43940,31469580,2021-10-09,2021-11-01,2021-10-31,,closed
43937,25895405,2021-10-09,2021-10-10,2021-10-10,86,closed
43929,33303747,2021-10-08,2021-10-16,,,open
43927,22431999,2021-10-08,2021-10-09,2021-10-09,86,closed
43924,31154974,2021-10-08,2021-10-09,2021-10-09,,closed
43921,8078968,2021-10-08,2021-10-09,2021-10-09,86,closed
43913,3238780,2021-10-07,2021-10-09,,32,open
43912,52926819,2021-10-07,2021-10-07,2021-10-07,,closed
43911,57410150,2021-10-07,2022-01-08,2021-10-31,,closed
43909,3247179,2021-10-07,2021-12-22,2021-12-22,86,closed
43908,5351947,2021-10-07,2021-10-15,2021-10-15,86,closed
43907,20627856,2021-10-07,2021-10-10,2021-10-10,,closed
43903,3979879,2021-10-06,2021-12-30,2021-12-30,86,closed
43902,13734662,2021-10-06,2021-10-13,,,open
43901,791437,2021-10-06,2021-10-17,2021-10-17,86,closed
43896,42553321,2021-10-05,2021-10-13,,,open
43892,17869838,2021-10-05,2021-12-17,2021-12-17,86,closed
43891,1049925,2021-10-05,2021-10-13,,,open
43890,47963215,2021-10-05,2022-01-17,2022-01-17,86,closed
43889,4146799,2021-10-05,2021-10-21,,,open
43888,1223550,2021-10-05,2021-10-06,2021-10-06,86,closed
43886,10647082,2021-10-05,2021-10-08,,,open
43885,11664259,2021-10-04,2021-10-13,,,open
43884,37907135,2021-10-04,2021-10-16,2021-10-16,86,closed
43881,20627856,2021-10-04,2021-12-16,,,open
43878,28758144,2021-10-04,2021-10-09,2021-10-09,,closed
43877,52132110,2021-10-04,2022-01-22,2022-01-22,86,closed
43876,4407787,2021-10-04,2021-10-23,2021-10-13,,closed
43875,40238878,2021-10-04,2021-10-04,,,open
43874,824507,2021-10-04,2021-10-06,,,open
43869,24970830,2021-10-04,2021-10-18,2021-10-18,86,closed
43867,6076111,2021-10-03,2021-10-13,,,open
43864,10137,2021-10-03,2021-10-17,,,open
43858,31819322,2021-10-03,2021-10-07,2021-10-07,33,closed
43857,10137,2021-10-03,2021-10-03,2021-10-03,,closed
43842,12157034,2021-10-01,2021-10-02,2021-10-02,,closed
43840,8078968,2021-10-01,2021-11-17,,,open
43839,160132,2021-10-01,2021-11-29,2021-11-29,86,closed
43838,31899203,2021-10-01,2021-10-03,,,open
43837,39696536,2021-10-01,2022-01-08,,,open
43836,39696536,2021-10-01,2022-01-10,,,open
43835,54274219,2021-10-01,2021-10-13,2021-10-13,,closed
43832,11155854,2021-10-01,2021-10-04,2021-10-01,,closed
43831,91728754,2021-10-01,2021-10-03,2021-10-03,86,closed
43829,8078968,2021-10-01,2021-12-18,2021-12-18,,closed
43821,89147478,2021-09-30,2021-11-19,2021-11-19,,closed
43815,26186714,2021-09-30,2021-10-02,2021-10-02,,closed
43814,45828280,2021-09-30,2022-01-20,,,open
43807,8078968,2021-09-29,2021-09-30,2021-09-30,86,closed
43804,24256554,2021-09-29,2021-10-11,,,open
43798,57070945,2021-09-29,2021-10-01,2021-10-01,,closed
43797,16756448,2021-09-29,2021-10-04,,,open
43795,10107101,2021-09-29,2021-09-30,2021-09-30,,closed
43794,14806954,2021-09-29,2021-10-04,2021-10-04,,closed
43793,38472982,2021-09-29,2021-10-16,2021-10-16,86,closed
43786,1067818,2021-09-28,2021-09-28,2021-09-28,,closed
43784,33226523,2021-09-28,2021-10-02,,,open
43783,5131271,2021-09-28,2021-10-02,,,open
43782,22901938,2021-09-28,2021-09-30,2021-09-28,90,closed
43781,28805843,2021-09-28,2021-10-31,2021-10-31,,closed
43780,1303133,2021-09-28,2022-01-20,,,open
43778,17442316,2021-09-28,2021-10-03,2021-10-03,86,closed
43774,953992,2021-09-27,2021-09-28,,32,open
43773,9678091,2021-09-27,2021-10-12,2021-10-12,,closed
43770,6472290,2021-09-27,2021-10-02,,,open
43769,3247179,2021-09-27,2021-10-02,,,open
43767,44290134,2021-09-27,2021-10-02,,,open
43765,525675,2021-09-27,2021-10-01,2021-10-01,,closed
43764,45828280,2021-09-27,2021-12-31,2021-12-31,86,closed
43759,17104278,2021-09-26,2021-09-27,2021-09-26,33,closed
43758,24256554,2021-09-26,2021-10-30,2021-10-30,86,closed
43757,6472290,2021-09-26,2021-09-30,2021-09-30,86,closed
43755,40028187,2021-09-26,2021-10-03,2021-10-03,86,closed
43749,71891904,2021-09-26,2021-09-26,2021-09-26,,closed
43748,20734614,2021-09-26,2021-10-04,,,open
43745,47963215,2021-09-25,2021-12-03,,,open
43742,6618166,2021-09-25,2021-10-06,,,open
43740,45562402,2021-09-25,2021-12-23,2021-12-23,32,closed
43734,12542576,2021-09-24,2021-10-16,2021-10-16,86,closed
43733,23620506,2021-09-24,2021-10-03,,,open
43732,182024,2021-09-24,2021-12-23,,32,open
43727,48900197,2021-09-24,2021-09-24,2021-09-24,,closed
43721,23587658,2021-09-23,2021-09-27,2021-09-23,33,closed
43719,13993759,2021-09-23,2021-10-01,,,open
43718,16254162,2021-09-23,2021-10-01,,,open
43717,953992,2021-09-23,2021-12-31,,92,open
43715,72234965,2021-09-23,2021-10-17,2021-10-17,90,closed
43713,4716745,2021-09-23,2021-10-02,2021-10-02,86,closed
43712,30965609,2021-09-23,2021-09-23,2021-09-23,33,closed
43708,17871838,2021-09-23,2021-09-29,2021-09-29,33,closed
43707,4837571,2021-09-23,2021-09-23,2021-09-23,33,closed
43704,24256554,2021-09-22,2021-11-05,2021-11-05,,closed
43703,24256554,2021-09-22,2021-10-18,2021-10-18,86,closed
43701,1676326,2021-09-22,2021-09-30,2021-09-30,86,closed
43697,12933913,2021-09-22,2021-10-01,,,open
43693,5510940,2021-09-21,2022-01-17,2022-01-17,92,closed
43689,17158624,2021-09-21,2021-11-28,,32,open
43685,953992,2021-09-21,2021-09-21,2021-09-21,86,closed
43682,6472290,2021-09-21,2021-09-21,,32,open
43681,1304950,2021-09-21,2021-10-01,,,open
43680,65025004,2021-09-21,2021-09-21,2021-09-21,33,closed
43669,36617169,2021-09-20,2021-09-23,2021-09-23,33,closed
43668,1020496,2021-09-20,2021-11-13,2021-11-13,86,closed
43664,6618166,2021-09-19,2021-09-28,2021-09-28,86,closed
43663,4192642,2021-09-19,2021-10-01,,,open
43659,4247265,2021-09-19,2021-09-27,2021-09-27,86,closed
43655,90996011,2021-09-19,2021-09-19,2021-09-19,,closed
43652,6618166,2021-09-18,2021-09-20,,32,open
43650,37011898,2021-09-18,2021-12-21,,,open
43648,24256554,2021-09-18,2021-09-21,2021-09-21,86,closed
43645,88504774,2021-09-18,2021-09-19,2021-09-19,,closed
43644,24256554,2021-09-18,2021-10-18,2021-10-18,86,closed
43637,24256554,2021-09-18,2021-10-18,2021-10-18,86,closed
43631,25895405,2021-09-18,2021-09-18,2021-09-18,33,closed
43629,1200058,2021-09-18,2021-10-09,,,open
43628,37011898,2021-09-17,2021-10-02,,,open
43624,25457921,2021-09-17,2021-09-29,2021-09-29,86,closed
43621,2093393,2021-09-17,2021-09-20,2021-09-20,,closed
43619,414652,2021-09-17,2021-09-22,2021-09-22,86,closed
43617,53486253,2021-09-17,2021-09-20,,,open
43605,1318470,2021-09-16,2021-09-16,2021-09-16,32,closed
43603,69088224,2021-09-16,2021-09-16,2021-09-16,33,closed
43600,60685736,2021-09-16,2021-09-16,2021-09-16,33,closed
43599,48577571,2021-09-16,2021-10-01,,,open
43595,45562402,2021-09-16,2021-09-20,2021-09-20,86,closed
43594,3721329,2021-09-16,2021-09-16,2021-09-16,,closed
43591,11664259,2021-09-15,2021-10-19,2021-10-19,86,closed
43588,6898909,2021-09-15,2021-09-16,2021-09-16,90,closed
43587,4806877,2021-09-15,2021-10-01,,,open
43586,953992,2021-09-15,2021-09-21,2021-09-21,86,closed
43585,2227036,2021-09-15,2021-10-01,,,open
43584,11664259,2021-09-15,2021-10-21,2021-10-21,86,closed
43583,2227036,2021-09-15,2021-09-15,2021-09-15,,closed
43582,73522753,2021-09-15,2021-09-15,2021-09-15,33,closed
43581,41196438,2021-09-15,2021-10-02,,,open
43580,11860098,2021-09-15,2021-09-19,2021-09-19,,closed
43579,355612,2021-09-15,2021-09-15,,32,open
43574,407700,2021-09-14,2021-10-03,,,open
43573,705606,2021-09-14,2021-09-30,,,open
43568,1020496,2021-09-14,2021-11-28,,32,open
43567,46142545,2021-09-14,2021-10-01,,32,open
43565,4047665,2021-09-14,2021-09-15,2021-09-15,,closed
43564,11877945,2021-09-14,2021-12-19,2021-12-19,86,closed
43563,7090693,2021-09-14,2021-11-04,2021-11-04,86,closed
43561,13097013,2021-09-14,2021-11-12,2021-11-12,86,closed
43560,992869,2021-09-14,2021-09-14,2021-09-14,86,closed
43559,37011898,2021-09-14,2021-11-29,2021-11-29,86,closed
43556,24256554,2021-09-13,2021-09-24,2021-09-24,,closed
43554,11449086,2021-09-13,2022-01-15,,,open
43550,1020496,2021-09-13,2021-09-14,2021-09-14,90,closed
43549,6577701,2021-09-13,2021-09-16,2021-09-16,90,closed
43547,6085431,2021-09-13,2021-10-03,,,open
43543,48574853,2021-09-13,2021-09-13,2021-09-13,,closed
43541,46674913,2021-09-12,2021-09-30,,,open
43540,9954897,2021-09-12,2021-09-21,2021-09-21,90,closed
43534,31284574,2021-09-12,2021-09-13,2021-09-13,,closed
43531,13159005,2021-09-12,2021-11-06,2021-10-18,90,closed
43528,19469890,2021-09-12,2021-12-16,2021-12-16,86,closed
43522,36133778,2021-09-11,2021-09-14,2021-09-12,86,closed
43516,650866,2021-09-11,2021-12-24,,32,open
43503,11861496,2021-09-10,2021-11-11,,,open
43502,47902299,2021-09-10,2021-09-10,2021-09-10,33,closed
43501,13159005,2021-09-10,2021-11-27,2021-11-27,33,closed
43498,296164,2021-09-10,2021-09-30,,,open
43494,13047435,2021-09-10,2021-09-10,2021-09-10,,closed
43493,89755293,2021-09-10,2021-09-10,2021-09-10,,closed
43486,8078968,2021-09-09,2021-09-30,,,open
43485,8078968,2021-09-09,2021-09-30,,,open
43483,24256554,2021-09-09,2021-09-14,2021-09-14,86,closed
43482,953992,2021-09-09,2021-09-10,2021-09-09,,closed
43480,33971,2021-09-09,2021-11-14,2021-11-14,86,closed
43477,4412118,2021-09-09,2021-09-09,2021-09-09,,closed
43476,79206008,2021-09-09,2021-09-10,2021-09-10,86,closed
43473,77763324,2021-09-09,2021-09-11,2021-09-11,,closed
43472,45828280,2021-09-09,2021-09-30,2021-09-30,,closed
43471,24256554,2021-09-09,2021-09-21,2021-09-21,,closed
43464,24256554,2021-09-08,2021-09-09,2021-09-09,86,closed
43463,79041106,2021-09-08,2021-10-09,2021-10-09,,closed
43462,24256554,2021-09-08,2021-09-08,2021-09-08,,closed
43461,630936,2021-09-08,2021-11-28,2021-11-28,86,closed
43460,34067903,2021-09-08,2021-09-12,,,open
43457,7835508,2021-09-08,2021-09-11,,32,open
43454,37011898,2021-09-07,2021-09-09,,,open
43452,9061708,2021-09-07,2021-09-30,,,open
43451,4199385,2021-09-07,2021-09-07,2021-09-07,33,closed
43448,46298009,2021-09-07,2021-09-13,2021-09-13,,closed
43442,33122845,2021-09-07,2021-11-25,2021-11-25,86,closed
43440,33122845,2021-09-07,2021-11-25,2021-11-25,86,closed
43439,7900614,2021-09-07,2021-09-10,2021-09-10,89,closed
43438,11861496,2021-09-07,2021-09-07,2021-09-07,,closed
43437,37619875,2021-09-07,2021-09-14,,,open
43429,8927258,2021-09-06,2021-12-15,,,open
43424,37011898,2021-09-06,2021-09-09,2021-09-09,89,closed
43422,4403130,2021-09-05,2021-09-08,2021-09-07,89,closed
43419,2845433,2021-09-05,2021-09-13,,32,open
43414,41494027,2021-09-05,2021-09-18,2021-09-18,,closed
43413,70591703,2021-09-05,2021-09-05,2021-09-05,,closed
43412,31037879,2021-09-05,2021-09-08,,,open
43405,10647082,2021-09-04,2021-09-05,,32,open
43402,85762931,2021-09-04,2021-09-17,,32,open
43401,709668,2021-09-04,2021-09-06,2021-09-06,89,closed
43398,85084485,2021-09-04,2021-09-10,2021-09-10,,closed
43396,47963215,2021-09-04,2021-12-03,2021-12-03,86,closed
43395,60556855,2021-09-04,2021-09-04,,,open
43394,8338595,2021-09-04,2021-10-03,2021-10-03,86,closed
43393,6618166,2021-09-03,2021-09-05,2021-09-05,32,closed
43391,6618166,2021-09-03,2021-09-26,2021-09-26,86,closed
43390,6618166,2021-09-03,2021-11-04,2021-11-04,32,closed
43388,6618166,2021-09-03,2021-10-30,2021-10-30,86,closed
43387,6618166,2021-09-03,2021-10-30,2021-10-30,86,closed
43386,11448360,2021-09-03,2021-10-03,2021-10-03,90,closed
43383,24256554,2021-09-03,2021-09-04,2021-09-04,86,closed
43381,287141,2021-09-03,2021-11-10,2021-09-04,86,closed
43380,47320452,2021-09-03,2021-09-13,2021-09-11,89,closed
43375,179487,2021-09-03,2021-10-10,2021-10-10,86,closed
43371,13521008,2021-09-02,2021-12-23,,32,open
43367,17162724,2021-09-02,2021-09-30,,,open
43364,33491632,2021-09-02,2021-09-03,2021-09-03,,closed
43363,21278205,2021-09-02,2021-09-05,,,open
43362,17162724,2021-09-02,2021-09-03,,,open
43361,45651132,2021-09-02,2021-09-03,2021-09-03,32,closed
43359,296164,2021-09-02,2021-09-12,2021-09-12,86,closed
43357,3282717,2021-09-02,2021-09-23,2021-09-23,90,closed
43355,14278095,2021-09-02,2021-09-06,2021-09-06,86,closed
43351,11664259,2021-09-01,2021-12-11,,32,open
43348,16733618,2021-09-01,2021-09-02,2021-09-02,86,closed
43345,33159416,2021-09-01,2021-09-02,2021-09-02,,closed
43344,7604948,2021-09-01,2021-12-01,2021-12-01,86,closed
43342,24256554,2021-09-01,2021-09-01,2021-09-01,,closed
43339,355612,2021-09-01,2021-10-16,2021-10-16,90,closed
43337,45562402,2021-08-31,2021-09-01,,32,open
43336,11664259,2021-08-31,2021-09-01,2021-09-01,,closed
43334,669983,2021-08-31,2021-09-17,2021-09-17,90,closed
43330,6472290,2021-08-31,2021-09-30,,,open
43329,59931832,2021-08-31,2021-12-10,2021-12-10,91,closed
43321,23625371,2021-08-31,2021-09-30,,,open
43319,89829947,2021-08-31,2021-08-31,2021-08-31,,closed
43314,11664259,2021-08-30,2021-09-30,2021-09-30,90,closed
43313,47963215,2021-08-30,2022-01-05,,,open
43310,11664259,2021-08-30,2021-08-30,2021-08-30,,closed
43305,24256554,2021-08-30,2021-08-31,2021-08-31,86,closed
43304,74418133,2021-08-30,2021-09-30,2021-09-30,,closed
43292,15094347,2021-08-30,2021-11-27,,32,open
43282,33491632,2021-08-29,2021-10-25,2021-10-25,,closed
43280,53947956,2021-08-29,2021-09-30,,,open
43276,24256554,2021-08-28,2021-11-20,2021-11-20,,closed
43267,31037879,2021-08-28,2021-10-16,2021-10-16,90,closed
43262,49494071,2021-08-27,2021-08-27,2021-08-27,,closed
43257,10647082,2021-08-27,2021-08-27,2021-08-27,,closed
43254,33491632,2021-08-27,2021-08-27,2021-08-27,,closed
43245,23587658,2021-08-27,2021-10-04,2021-09-30,,closed
43242,47963215,2021-08-27,2021-09-10,2021-09-10,86,closed
43240,11664259,2021-08-26,2021-08-27,2021-08-27,89,closed
43234,33978275,2021-08-26,2021-09-30,,,open
43232,11664259,2021-08-26,2021-09-17,2021-09-17,90,closed
43228,38221700,2021-08-26,2021-08-29,,32,open
43227,23288150,2021-08-26,2021-08-26,2021-08-26,,closed
43224,10137,2021-08-26,2021-08-27,2021-08-27,,closed
43223,9725296,2021-08-26,2021-09-09,2021-09-09,89,closed
43222,15675934,2021-08-26,2021-12-11,,32,open
43215,61934744,2021-08-25,2021-08-25,,,open
43214,247555,2021-08-25,2021-08-26,2021-08-26,,closed
43212,8078968,2021-08-25,2021-08-30,2021-08-30,86,closed
43209,10251695,2021-08-25,2021-09-29,2021-09-29,90,closed
43208,36459148,2021-08-25,2021-08-26,2021-08-26,,closed
43206,67697789,2021-08-25,2022-01-02,,92,open
43205,45828280,2021-08-25,2021-09-06,2021-09-06,89,closed
43204,32967797,2021-08-25,2021-08-25,2021-08-25,,closed
43202,6879774,2021-08-24,2021-08-24,2021-08-24,33,closed
43201,566282,2021-08-24,2021-10-06,2021-10-06,86,closed
43198,18488,2021-08-24,2021-09-30,,,open
43197,63653095,2021-08-24,2021-09-09,2021-09-09,,closed
43196,13315281,2021-08-24,2021-12-21,2021-12-21,,closed
43195,13315281,2021-08-24,2021-08-24,2021-08-24,,closed
43194,2204917,2021-08-24,2021-09-30,,,open
43190,18488,2021-08-23,2021-08-26,,32,open
43183,80686372,2021-08-23,2021-10-17,2021-10-17,90,closed
43178,51399800,2021-08-23,2021-08-26,,32,open
43175,15267267,2021-08-23,2021-08-23,2021-08-23,,closed
43168,61934744,2021-08-22,2021-08-28,2021-08-28,,closed
43165,72174073,2021-08-22,2021-09-30,,,open
43164,24256554,2021-08-22,2021-09-30,,,open
43162,49370990,2021-08-22,2021-08-23,2021-08-23,,closed
43156,306380,2021-08-21,2021-08-30,,,open
43155,306380,2021-08-21,2021-10-18,,,open
43143,1686141,2021-08-20,2021-08-28,,,open
43141,4616906,2021-08-20,2021-08-21,2021-08-21,33,closed
43140,119405,2021-08-20,2021-08-24,2021-08-24,,closed
43139,6472290,2021-08-20,2021-08-20,2021-08-20,,closed
43135,47963215,2021-08-20,2021-08-20,,32,open
43133,443100,2021-08-20,2021-08-27,2021-08-27,89,closed
43132,1408034,2021-08-20,2021-09-18,2021-09-18,90,closed
43128,273210,2021-08-20,2021-08-22,,,open
43126,8025182,2021-08-20,2021-08-20,2021-08-20,,closed
43119,1203825,2021-08-20,2021-08-28,,32,open
43113,8078968,2021-08-19,2021-08-24,2021-08-24,32,closed
43109,18488,2021-08-19,2021-09-26,,,open
43108,15113894,2021-08-19,2021-09-10,2021-08-24,89,closed
43102,1686141,2021-08-18,2021-09-05,2021-09-05,,closed
43096,72937342,2021-08-18,2021-08-18,2021-08-18,33,closed
43094,72753578,2021-08-18,2021-08-18,2021-08-18,,closed
43093,10172392,2021-08-18,2021-08-19,2021-08-19,,closed
43091,1926940,2021-08-18,2021-11-19,2021-11-19,33,closed
43088,45562402,2021-08-17,2021-09-10,,32,open
43087,3794302,2021-08-17,2021-08-19,,,open
43085,707485,2021-08-17,2021-08-18,2021-08-18,32,closed
43084,2507951,2021-08-17,2021-08-18,,32,open
43082,29701232,2021-08-17,2021-08-26,2021-08-26,,closed
43080,28730622,2021-08-17,2021-09-05,2021-09-05,86,closed
43079,26389732,2021-08-17,2021-08-17,2021-08-17,,closed
43075,15793366,2021-08-17,2021-09-01,2021-09-01,89,closed
43074,6995213,2021-08-17,2021-08-22,2021-08-22,,closed
43068,66545911,2021-08-16,2021-12-23,2021-12-23,32,closed
43067,11908736,2021-08-16,2021-08-16,2021-08-16,33,closed
43053,4751505,2021-08-15,2021-08-16,,32,open
43050,13159005,2021-08-15,2021-09-12,2021-09-12,89,closed
43048,24256554,2021-08-15,2021-08-31,2021-08-31,32,closed
43042,5548915,2021-08-14,2021-09-14,,32,open
43038,35905338,2021-08-14,2022-01-20,2022-01-20,86,closed
43031,1461273,2021-08-14,2021-11-03,,,open
43023,6472290,2021-08-13,2021-08-14,2021-08-14,,closed
43022,35905338,2021-08-13,2021-08-22,,,open
43020,5612252,2021-08-13,2021-11-15,2021-11-15,33,closed
43018,35905338,2021-08-13,2021-08-30,,,open
43017,35905338,2021-08-13,2021-08-19,2021-08-19,86,closed
43016,35905338,2021-08-13,2021-08-31,2021-08-31,86,closed
43015,48658392,2021-08-13,2021-08-13,2021-08-13,33,closed
43014,24418160,2021-08-13,2021-08-22,,,open
43012,51597546,2021-08-13,2021-08-13,2021-08-13,33,closed
43011,36796072,2021-08-13,2021-08-21,,,open
43008,35905338,2021-08-13,2021-08-21,,,open
43002,8078968,2021-08-12,2021-10-22,,,open
43001,6614121,2021-08-12,2021-08-21,,,open
43000,10137,2021-08-12,2021-08-22,2021-08-22,,closed
42997,5081168,2021-08-12,2021-08-16,2021-08-16,,closed
42995,49131628,2021-08-12,2021-08-13,2021-08-13,,closed
42994,22074970,2021-08-12,2021-08-14,2021-08-14,33,closed
42993,34286501,2021-08-12,2021-08-12,2021-08-12,,closed
42980,10304205,2021-08-11,2021-10-17,,,open
42978,19226335,2021-08-11,2021-08-11,2021-08-11,,closed
42977,19226335,2021-08-11,2021-08-11,2021-08-11,,closed
42973,47963215,2021-08-10,2021-08-12,,,open
42971,36173196,2021-08-10,2021-08-19,,,open
42970,25179211,2021-08-10,2021-08-30,,32,open
42968,1020496,2021-08-10,2021-11-10,,,open
42967,15952683,2021-08-10,2021-08-10,2021-08-10,33,closed
42966,15952683,2021-08-10,2021-08-12,2021-08-12,,closed
42965,45376689,2021-08-10,2021-08-21,2021-08-21,,closed
42961,47963215,2021-08-09,2021-08-23,,,open
42957,30433199,2021-08-09,2021-09-25,2021-09-25,86,closed
42951,37011898,2021-08-09,2021-12-21,,,open
42948,40558052,2021-08-09,2021-08-09,2021-08-09,33,closed
42946,13086088,2021-08-09,2021-09-13,2021-09-12,89,closed
42943,25895405,2021-08-09,2021-08-21,,,open
42941,88504774,2021-08-08,2021-08-09,2021-08-09,,closed
42934,1020496,2021-08-08,2021-09-16,,,open
42933,24256554,2021-08-08,2021-08-08,,,open
42927,1200058,2021-08-07,2021-08-21,,,open
42926,6618166,2021-08-07,2021-09-04,2021-09-04,32,closed
42921,35905338,2021-08-06,2022-01-16,2022-01-16,86,closed
42918,24620670,2021-08-06,2021-08-21,,,open
42917,26732057,2021-08-06,2021-08-10,2021-08-10,33,closed
42916,79194617,2021-08-06,2021-08-15,,32,open
42915,28331593,2021-08-06,2021-12-10,2021-12-10,91,closed
42913,60329348,2021-08-06,2021-08-06,2021-08-06,33,closed
